,Date_reported,New_cases,SmoothedCases,cutDatesPV
738,2022-01-10,11229,27199.26108629028,0
739,2022-01-11,37776,28391.582751805094,0
740,2022-01-12,31714,29558.74270183075,0
741,2022-01-13,31164,30687.39557623353,0
742,2022-01-14,30114,31763.64415336876,0
743,2022-01-15,31860,32773.280634887,0
744,2022-01-16,21185,33702.07785288317,0
745,2022-01-17,15000,34536.12187255927,0
746,2022-01-18,62740,35262.17380248523,0
747,2022-01-19,60744,35868.04558678502,0
748,2022-01-20,60924,36342.97241938531,0
749,2022-01-21,57283,36677.96340102622,0
750,2022-01-22,56456,36866.11227551205,0
751,2022-01-23,32798,36902.85154971457,0
752,2022-01-24,20751,36786.13593341601,0
753,2022-01-25,76034,36516.544643944086,0
754,2022-01-26,62545,36097.296440683735,0
755,2022-01-27,54796,35534.175965340575,0
756,2022-01-28,47549,34835.374719843305,0
757,2022-01-29,41458,34011.25447579912,0
758,2022-01-30,23223,33074.04477358782,0
759,2022-01-31,13246,32037.48919125719,0
760,2022-02-01,50097,30916.45707610927,0
761,2022-02-02,36784,29726.53835410831,0
762,2022-02-03,30900,28483.638869670547,0
763,2022-02-04,25894,27203.59254634996,0
764,2022-02-05,22421,25901.804648865553,0
765,2022-02-06,12501,24592.937768356438,0
766,2022-02-07,7305,23290.649072963366,0
767,2022-02-08,27430,22007.384099315703,0
768,2022-02-09,19446,20754.229130224434,0
769,2022-02-10,16808,19540.82120577899,1
770,2022-02-11,14225,18375.31220667394,0
771,2022-02-12,12209,17264.38134239733,0
772,2022-02-13,6772,16213.288838006785,0
773,2022-02-14,4850,15225.96266116259,0
774,2022-02-15,16502,14305.10974489545,0
775,2022-02-16,11572,13452.3432870135,0
776,2022-02-17,10634,12668.318265172873,0
777,2022-02-18,9293,11952.868202828084,0
778,2022-02-19,7729,11305.137353847473,0
779,2022-02-20,4505,10723.703741444555,0
780,2022-02-21,2946,10206.689796145007,0
781,2022-02-22,10956,9751.858605534877,0
782,2022-02-23,8000,9356.694948425777,0
783,2022-02-24,7629,9018.471287702734,0
784,2022-02-25,6689,8734.29970681985,0
785,2022-02-26,5830,8501.171378798532,0
786,2022-02-27,3379,8315.985553000597,0
787,2022-02-28,2353,8175.570246166458,0
788,2022-03-01,8331,8076.696852688008,0
789,2022-03-02,6896,8016.090774460365,0
790,2022-03-03,7581,7990.439946667559,0
791,2022-03-04,7166,7996.4028374219015,0
792,2022-03-05,6930,8030.617159765853,0
793,2022-03-06,4178,8089.7101840197565,0
794,2022-03-07,3529,8170.311201474031,0
795,2022-03-08,12341,8269.066385468972,0
796,2022-03-09,9122,8382.656034995507,0
797,2022-03-10,9407,8507.813974932867,0
798,2022-03-11,8669,8641.348726419852,0
